date,測站氣壓(hPa)StnPres,海平面氣壓(hPa)SeaPres,測站最高氣壓(hPa)StnPresMax,測站最高氣壓時間(LST)StnPresMaxTime,測站最低氣壓(hPa)StnPresMin,測站最低氣壓時間(LST)StnPresMinTime,Temperature,最高氣溫(℃)T Max,最高氣溫時間(LST)T Max Time,最低氣溫(℃)T Min,最低氣溫時間(LST)T Min Time,露點溫度(℃)Td dew point,相對溼度(%)RH,最小相對溼度(%)RHMin,最小相對溼度時間(LST)RHMinTime,風速(m/s)WS,風向(最多風向)(360degree)WD,最大陣風(m/s)WSGust,最大陣風風向(360degree)WDGust,最大陣風風速時間(LST)WGustTime,降水量(mm)Precp,降水時數(hr)PrecpHour,10分鐘最大降水量(mm)PrecpMax10,10分鐘最大降水起始時間(LST)PrecpMax10Time,一小時最大降水量(mm)PrecpHrMax,一小時最大降水量起始時間(LST)PrecpHrMaxTime,日照時數(hr)SunShine,日照率(%)SunShineRate,全天空日射量(MJ/㎡)GloblRad,能見度(km)VisbMean,A型蒸發量(mm)EvapA
2013-02-26,1013.5,1016.6,1015.8,2013-02-26 10:04,1011.7,2013-02-26 15:29,22.8,26.7,2013-02-26 15:44,18.3,2013-02-26 02:20,16.8,70,55,2013-02-26 14:46,1.7,30.0,6.3,30.0,2013-02-26 11:56,0.0,0.0,0.0,,0.0,,0.2,1.7,12.29,2.3,
2013-02-27,1010.9,1014.0,1012.8,2013-02-27 09:07,1009.0,2013-02-27 15:26,23.1,29.4,2013-02-27 12:53,18.4,2013-02-27 23:53,17.5,72,51,2013-02-27 12:11,3.5,20.0,10.6,360.0,2013-02-27 14:32,0.0,0.0,0.0,,0.0,,7.4,64.0,18.73,4.3,
2013-02-28,1011.0,1014.2,1012.5,2013-02-28 09:01,1009.5,2013-02-28 15:08,20.8,26.2,2013-02-28 13:04,17.5,2013-02-28 04:34,17.2,81,64,2013-02-28 13:00,2.7,40.0,8.3,40.0,2013-02-28 00:28,0.0,0.0,0.0,,0.0,,8.1,69.9,20.13,2.3,
2013-03-01,1011.8,1015.0,1013.6,2013-03-01 23:33,1009.6,2013-03-01 14:00,23.8,30.0,2013-03-01 12:58,19.1,2013-03-01 02:31,18.6,74,45,2013-03-01 12:57,2.2,40.0,8.1,260.0,2013-03-01 13:31,0.0,0.0,0.0,,0.0,,5.1,43.9,17.92,2.7,
2013-03-02,1016.2,1019.4,1018.7,2013-03-02 22:43,1013.1,2013-03-02 00:56,17.3,23.5,2013-03-02 00:01,14.6,2013-03-02 21:56,12.9,76,67,2013-03-02 10:06,5.2,30.0,12.2,20.0,2013-03-02 08:31,0.0,0.0,0.0,,0.0,,0.7,6.0,10.37,5.8,
2013-03-03,1018.1,1021.4,1020.1,2013-03-03 09:12,1016.5,2013-03-03 14:13,14.5,17.1,2013-03-03 14:32,13.4,2013-03-03 22:31,10.4,76,69,2013-03-03 16:29,4.8,30.0,10.9,20.0,2013-03-03 18:50,0.0,0.0,0.0,,0.0,,0.5,4.3,7.77,4.5,
2013-03-04,1018.2,1021.5,1019.9,2013-03-04 09:31,1016.6,2013-03-04 14:35,17.1,23.3,2013-03-04 14:02,13.2,2013-03-04 01:21,8.8,59,42,2013-03-04 10:27,3.3,20.0,9.7,40.0,2013-03-04 02:51,0.0,0.0,0.0,,0.0,,2.0,17.1,15.31,7.0,
2013-03-05,1019.0,1022.2,1020.6,2013-03-05 09:19,1017.3,2013-03-05 15:18,19.0,24.1,2013-03-05 13:21,15.2,2013-03-05 03:03,12.5,67,54,2013-03-05 13:07,2.1,20.0,9.4,330.0,2013-03-05 15:42,0.0,0.0,0.0,,0.0,,9.1,77.8,22.72,4.6,
2013-03-06,1017.7,1020.9,1019.9,2013-03-06 08:56,1015.5,2013-03-06 15:09,20.0,25.2,2013-03-06 12:43,16.7,2013-03-06 04:12,12.9,65,39,2013-03-06 14:00,2.2,10.0,8.3,320.0,2013-03-06 14:56,0.0,0.0,0.0,,0.0,,10.2,87.0,24.06,5.2,
2013-03-07,1016.1,1019.2,1018.1,2013-03-07 09:27,1013.6,2013-03-07 15:26,20.6,25.8,2013-03-07 14:02,16.4,2013-03-07 03:43,12.3,61,31,2013-03-07 12:25,2.5,50.0,8.6,360.0,2013-03-07 14:06,0.0,0.0,0.0,,0.0,,10.7,91.1,24.79,4.4,
2013-03-08,1014.1,1017.3,1016.2,2013-03-08 09:00,1011.9,2013-03-08 15:24,21.9,26.5,2013-03-08 12:54,17.9,2013-03-08 06:26,13.1,58,39,2013-03-08 13:36,1.9,290.0,6.8,280.0,2013-03-08 12:13,0.0,0.0,0.0,,0.0,,10.0,85.0,23.43,4.4,
2013-03-09,1012.3,1015.4,1013.8,2013-03-09 00:01,1010.5,2013-03-09 15:10,23.3,27.1,2013-03-09 12:36,19.5,2013-03-09 05:55,15.8,63,51,2013-03-09 11:39,1.4,280.0,8.8,240.0,2013-03-09 11:51,0.0,0.0,0.0,,0.0,,10.3,87.4,23.91,6.0,
2013-03-10,1012.0,1015.1,1014.0,2013-03-10 23:31,1009.7,2013-03-10 14:49,24.1,28.8,2013-03-10 13:58,20.2,2013-03-10 05:53,17.5,68,50,2013-03-10 14:35,2.8,30.0,11.4,30.0,2013-03-10 23:59,0.0,0.0,0.0,,0.0,,10.3,87.2,23.59,9.5,
2013-03-11,1013.3,1016.5,1015.2,2013-03-11 09:13,1011.4,2013-03-11 15:57,22.0,27.0,2013-03-11 13:31,18.6,2013-03-11 06:16,16.4,71,55,2013-03-11 13:01,4.8,30.0,12.5,30.0,2013-03-11 01:37,0.0,0.0,0.0,,0.0,,9.9,83.7,23.93,3.8,
2013-03-12,1012.2,1015.3,1014.6,2013-03-12 08:59,1009.5,2013-03-12 15:47,23.2,29.8,2013-03-12 13:56,18.7,2013-03-12 01:38,17.2,70,50,2013-03-12 13:14,3.2,10.0,8.9,30.0,2013-03-12 08:24,0.0,0.0,0.0,,0.0,,8.8,74.2,23.17,4.4,
2013-03-13,1011.3,1014.4,1013.0,2013-03-13 23:44,1009.8,2013-03-13 19:12,24.7,29.6,2013-03-13 10:56,21.8,2013-03-13 03:53,19.8,75,58,2013-03-13 10:48,2.9,40.0,12.4,10.0,2013-03-13 23:16,0.0,0.0,0.0,,0.0,,5.5,46.3,16.95,4.0,
2013-03-14,1015.3,1018.5,1018.2,2013-03-14 23:22,1012.8,2013-03-14 03:47,19.9,24.1,2013-03-14 15:03,16.9,2013-03-14 06:19,14.0,70,56,2013-03-14 15:03,4.4,30.0,12.7,30.0,2013-03-14 00:24,0.0,0.0,0.0,,0.0,,0.3,2.5,10.99,5.8,
2013-03-15,1017.2,1020.4,1019.1,2013-03-15 09:36,1015.5,2013-03-15 15:47,20.7,25.8,2013-03-15 12:59,17.2,2013-03-15 05:07,14.3,67,53,2013-03-15 12:24,3.1,20.0,9.7,340.0,2013-03-15 14:06,0.0,0.0,0.0,,0.0,,6.5,54.5,19.48,3.8,
2013-03-16,1015.8,1019.0,1018.2,2013-03-16 08:22,1013.8,2013-03-16 15:47,21.9,26.6,2013-03-16 13:27,17.6,2013-03-16 03:30,16.9,74,56,2013-03-16 10:57,3.1,40.0,10.7,350.0,2013-03-16 13:57,0.0,0.0,0.0,,0.0,,9.3,77.9,22.98,2.8,
2013-03-17,1010.8,1014.0,1015.0,2013-03-17 00:09,1007.2,2013-03-17 15:46,24.0,29.2,2013-03-17 12:22,19.7,2013-03-17 04:28,18.8,74,51,2013-03-17 12:15,1.9,40.0,8.0,220.0,2013-03-17 13:34,0.0,0.0,0.0,,0.0,,9.4,78.5,21.89,3.6,
2013-03-18,1007.9,1011.0,1009.2,2013-03-18 21:35,1006.3,2013-03-18 03:19,25.3,28.8,2013-03-18 11:36,23.8,2013-03-18 23:34,21.1,78,63,2013-03-18 10:39,2.0,310.0,8.1,310.0,2013-03-18 12:16,0.5,0.4,0.5,2013-03-18 06:03,0.5,2013-03-18 06:03,3.3,27.5,16.54,8.9,
2013-03-19,1009.4,1012.5,1011.3,2013-03-19 21:36,1007.5,2013-03-19 15:30,25.0,28.0,2013-03-19 10:53,23.1,2013-03-19 04:29,21.1,79,65,2013-03-19 11:10,2.2,220.0,8.8,270.0,2013-03-19 12:49,0.0,0.0,0.0,,0.0,,5.1,42.5,17.52,8.0,
2013-03-20,1010.1,1013.2,1012.1,2013-03-20 09:37,1007.4,2013-03-20 04:42,25.5,29.3,2013-03-20 11:20,22.6,2013-03-20 05:35,20.9,77,57,2013-03-20 10:04,2.2,180.0,7.5,320.0,2013-03-20 14:45,0.0,0.0,0.0,,0.0,,7.4,61.5,20.94,8.0,
2013-03-21,1011.1,1014.2,1013.3,2013-03-21 09:26,1009.3,2013-03-21 14:29,22.4,25.2,2013-03-21 11:55,20.5,2013-03-21 06:27,18.5,79,64,2013-03-21 11:53,3.6,30.0,10.7,10.0,2013-03-21 11:40,0.0,0.0,0.0,,0.0,,0.8,6.6,9.42,3.4,
2013-03-22,1010.3,1013.4,1012.3,2013-03-22 08:46,1008.7,2013-03-22 15:50,24.9,31.6,2013-03-22 14:01,20.0,2013-03-22 02:56,19.4,73,49,2013-03-22 12:57,2.5,40.0,7.5,30.0,2013-03-22 07:35,0.0,0.0,0.0,,0.0,,9.2,76.1,24.14,4.9,
2013-03-23,1008.7,1011.8,1010.5,2013-03-23 07:41,1006.6,2013-03-23 15:38,26.6,31.8,2013-03-23 12:10,23.3,2013-03-23 06:09,21.1,72,54,2013-03-23 11:38,1.7,330.0,8.0,270.0,2013-03-23 12:26,0.0,0.0,0.0,,0.0,,10.0,82.6,24.41,8.0,
2013-03-24,1007.5,1010.6,1009.9,2013-03-24 08:54,1005.0,2013-03-24 04:26,25.9,30.2,2013-03-24 12:23,23.6,2013-03-24 06:17,21.3,76,60,2013-03-24 17:18,2.5,20.0,8.0,30.0,2013-03-24 23:42,0.0,0.0,0.0,,0.0,,3.1,25.6,16.67,7.5,
2013-03-25,1009.7,1012.8,1011.8,2013-03-25 21:58,1007.2,2013-03-25 03:31,23.5,29.0,2013-03-25 13:00,19.5,2013-03-25 06:45,17.2,69,48,2013-03-25 12:47,3.9,30.0,9.7,20.0,2013-03-25 01:27,0.0,0.0,0.0,,0.0,,5.7,46.9,19.98,5.3,
2013-03-26,1009.6,1012.8,1011.4,2013-03-26 23:59,1007.5,2013-03-26 15:30,23.3,28.3,2013-03-26 12:34,19.0,2013-03-26 22:40,17.3,69,57,2013-03-26 12:34,3.0,30.0,12.9,50.0,2013-03-26 22:46,0.0,0.0,0.0,,0.0,,7.0,57.5,21.06,4.5,
2013-03-27,1009.2,1012.4,1011.7,2013-03-27 00:16,1006.6,2013-03-27 04:19,23.8,28.7,2013-03-27 13:55,19.4,2013-03-27 00:34,18.4,72,56,2013-03-27 13:47,4.0,30.0,12.4,40.0,2013-03-27 01:08,2.5,2.0,1.0,2013-03-27 00:47,1.5,2013-03-27 00:30,10.5,86.1,24.84,9.9,
2013-03-28,1010.0,1013.1,1012.8,2013-03-28 23:48,1007.1,2013-03-28 15:07,24.3,31.8,2013-03-28 13:09,20.8,2013-03-28 06:15,18.4,70,48,2013-03-28 13:09,3.1,30.0,13.3,50.0,2013-03-28 19:50,1.0,0.5,0.5,2013-03-28 23:36,1.0,2013-03-28 23:30,8.2,67.1,20.91,4.5,
2013-03-29,1010.0,1013.1,1012.7,2013-03-29 00:16,1008.0,2013-03-29 02:43,24.0,29.3,2013-03-29 13:01,20.2,2013-03-29 23:48,18.2,70,55,2013-03-29 12:24,3.8,20.0,11.5,30.0,2013-03-29 21:54,0.5,0.1,0.5,2013-03-29 00:01,0.5,2013-03-29 00:01,6.8,55.5,20.37,8.4,
2013-03-30,1010.4,1013.5,1012.0,2013-03-30 22:56,1008.1,2013-03-30 17:50,23.0,27.6,2013-03-30 13:07,18.8,2013-03-30 04:35,17.6,72,58,2013-03-30 13:00,3.3,20.0,11.6,30.0,2013-03-30 23:27,0.0,0.0,0.0,,0.0,,7.4,60.3,22.18,4.0,
2013-03-31,1011.3,1014.4,1012.8,2013-03-31 07:41,1009.8,2013-03-31 15:02,22.6,26.8,2013-03-31 14:11,20.5,2013-03-31 06:43,18.8,79,64,2013-03-31 15:10,3.9,30.0,10.3,30.0,2013-03-31 00:55,1.0,1.5,0.5,2013-03-31 05:48,0.5,2013-03-31 05:48,0.6,4.9,10.64,5.4,
2013-04-01,1011.4,1014.5,1013.3,2013-04-01 10:09,1009.3,2013-04-01 15:10,23.6,29.2,2013-04-01 14:54,20.2,2013-04-01 04:18,19.0,76,56,2013-04-01 14:53,3.4,30.0,9.9,40.0,2013-04-01 12:20,T,0.1,-9.8,2013-04-01 05:05,-9.8,2013-04-01 05:05,4.4,35.7,17.70,5.6,
2013-04-02,1010.1,1013.2,1012.2,2013-04-02 00:01,1007.6,2013-04-02 14:35,24.8,29.4,2013-04-02 13:59,21.4,2013-04-02 04:46,19.4,73,56,2013-04-02 13:59,3.6,30.0,12.3,360.0,2013-04-02 16:30,0.0,0.0,0.0,,0.0,,8.0,64.9,22.55,2.5,
2013-04-03,1008.8,1012.0,1011.0,2013-04-03 08:51,1006.7,2013-04-03 14:32,22.9,27.7,2013-04-03 14:43,20.5,2013-04-03 06:53,18.8,78,64,2013-04-03 14:51,2.7,20.0,9.2,50.0,2013-04-03 01:04,11.5,1.9,4.5,2013-04-03 06:31,10.0,2013-04-03 06:31,2.3,18.6,13.69,3.0,
2013-04-04,1005.7,1008.8,1008.5,2013-04-04 01:21,1003.2,2013-04-04 16:38,23.8,29.8,2013-04-04 12:52,20.3,2013-04-04 03:46,20.4,82,60,2013-04-04 12:36,2.7,40.0,11.7,330.0,2013-04-04 01:23,1.2,1.0,0.5,2013-04-04 02:05,1.0,2013-04-04 02:05,3.7,29.9,17.73,3.3,
2013-04-05,1002.8,1005.9,1005.7,2013-04-05 10:57,1000.0,2013-04-05 16:21,24.4,26.4,2013-04-05 08:34,22.8,2013-04-05 13:45,22.4,89,73,2013-04-05 17:04,3.0,170.0,18.2,240.0,2013-04-05 23:50,67.5,10.2,15.5,2013-04-05 18:40,24.0,2013-04-05 18:27,0.2,1.6,4.49,6.3,
2013-04-06,1002.8,1005.9,1007.3,2013-04-06 22:01,999.6,2013-04-06 01:38,22.3,25.7,2013-04-06 12:19,17.7,2013-04-06 23:03,19.4,84,65,2013-04-06 23:42,4.1,20.0,18.8,30.0,2013-04-06 21:23,10.0,1.9,5.5,2013-04-06 00:01,9.5,2013-04-06 00:01,0.0,0.0,4.33,7.8,
2013-04-07,1009.1,1012.2,1011.4,2013-04-07 22:56,1006.3,2013-04-07 03:19,18.8,22.2,2013-04-07 13:35,15.7,2013-04-07 06:57,10.7,60,52,2013-04-07 06:11,3.5,30.0,15.5,30.0,2013-04-07 00:03,0.0,0.0,0.0,,0.0,,0.2,1.6,11.45,8.3,
2013-04-08,1010.6,1013.7,1012.4,2013-04-08 07:44,1008.6,2013-04-08 14:03,22.2,27.0,2013-04-08 13:06,18.5,2013-04-08 05:38,16.2,69,53,2013-04-08 13:06,2.2,40.0,8.2,40.0,2013-04-08 08:01,0.0,0.0,0.0,,0.0,,6.6,52.9,19.46,4.1,
2013-04-09,1011.7,1014.9,1013.7,2013-04-09 20:10,1010.0,2013-04-09 14:16,22.1,28.2,2013-04-09 12:58,19.7,2013-04-09 19:49,18.1,79,56,2013-04-09 12:58,3.5,30.0,14.9,40.0,2013-04-09 17:34,9.5,3.6,3.0,2013-04-09 19:30,7.0,2013-04-09 19:30,1.8,14.4,12.62,2.9,
2013-04-10,1012.6,1015.8,1014.2,2013-04-10 09:42,1010.9,2013-04-10 14:16,20.9,24.2,2013-04-10 11:40,18.7,2013-04-10 06:21,16.1,75,62,2013-04-10 15:07,4.2,30.0,11.1,20.0,2013-04-10 01:52,0.0,0.0,0.0,,0.0,,2.4,19.2,17.14,4.5,
2013-04-11,1013.0,1016.1,1014.3,2013-04-11 22:15,1011.5,2013-04-11 16:50,21.1,24.3,2013-04-11 13:24,19.0,2013-04-11 02:40,15.9,72,63,2013-04-11 09:20,3.0,20.0,10.6,50.0,2013-04-11 13:52,0.0,0.0,0.0,,0.0,,0.0,0.0,11.28,4.5,
2013-04-12,1014.4,1017.6,1016.1,2013-04-12 09:04,1013.0,2013-04-12 16:07,19.8,22.8,2013-04-12 14:08,18.5,2013-04-12 06:29,16.3,81,67,2013-04-12 14:08,3.7,30.0,10.4,30.0,2013-04-12 11:44,0.0,0.0,0.0,,0.0,,0.8,6.4,9.89,2.6,
2013-04-13,1013.0,1016.2,1014.8,2013-04-13 09:45,1011.6,2013-04-13 16:22,21.7,24.2,2013-04-13 11:36,18.8,2013-04-13 00:01,17.4,77,70,2013-04-13 09:45,1.6,30.0,7.1,340.0,2013-04-13 14:06,0.0,0.0,0.0,,0.0,,0.0,0.0,8.33,5.1,
2013-04-14,1010.1,1013.2,1012.7,2013-04-14 00:01,1008.2,2013-04-14 22:43,22.2,25.0,2013-04-14 13:04,21.2,2013-04-14 01:06,18.4,79,73,2013-04-14 12:36,2.3,30.0,7.6,30.0,2013-04-14 17:32,0.0,0.0,0.0,,0.0,,0.9,7.1,8.70,5.3,
2013-04-15,1008.3,1011.4,1009.8,2013-04-15 08:33,1006.5,2013-04-15 15:13,24.2,28.7,2013-04-15 13:26,20.2,2013-04-15 02:26,18.9,73,58,2013-04-15 13:26,1.5,320.0,6.4,320.0,2013-04-15 13:48,0.0,0.0,0.0,,0.0,,5.1,40.4,19.98,7.3,
2013-04-16,1006.7,1009.8,1008.1,2013-04-16 00:01,1004.6,2013-04-16 15:31,25.7,29.0,2013-04-16 12:12,23.2,2013-04-16 03:33,20.3,73,59,2013-04-16 10:02,1.9,210.0,9.9,210.0,2013-04-16 14:22,0.0,0.0,0.0,,0.0,,4.6,36.4,16.48,5.0,
2013-04-17,1006.4,1009.5,1007.8,2013-04-17 09:12,1005.4,2013-04-17 14:56,26.5,30.7,2013-04-17 12:47,23.7,2013-04-17 03:50,20.8,71,56,2013-04-17 12:15,1.7,310.0,7.2,310.0,2013-04-17 13:56,0.0,0.0,0.0,,0.0,,2.7,21.3,16.82,5.6,
2013-04-18,1006.8,1009.9,1008.5,2013-04-18 07:35,1005.4,2013-04-18 16:23,26.8,30.0,2013-04-18 13:00,25.4,2013-04-18 03:15,22.1,76,63,2013-04-18 12:46,1.4,260.0,6.0,280.0,2013-04-18 13:26,T,0.5,-9.8,2013-04-18 07:52,-9.8,2013-04-18 07:52,2.5,19.7,16.16,7.4,
2013-04-19,1007.5,1010.6,1009.5,2013-04-19 21:52,1005.8,2013-04-19 03:28,25.4,27.1,2013-04-19 09:41,23.6,2013-04-19 23:55,22.6,84,71,2013-04-19 09:22,2.0,30.0,5.6,340.0,2013-04-19 17:18,1.0,3.9,0.5,2013-04-19 11:01,0.5,2013-04-19 10:11,0.0,0.0,6.49,5.0,
2013-04-20,1008.4,1011.5,1010.6,2013-04-20 22:25,1006.9,2013-04-20 15:31,26.7,31.6,2013-04-20 12:04,22.9,2013-04-20 01:20,21.8,75,56,2013-04-20 12:03,1.4,40.0,7.4,310.0,2013-04-20 14:31,0.0,0.0,0.0,,0.0,,6.8,53.4,22.78,4.9,
2013-04-21,1010.9,1014.1,1013.5,2013-04-21 22:21,1009.0,2013-04-21 03:02,22.9,27.0,2013-04-21 00:01,19.6,2013-04-21 23:28,18.6,77,68,2013-04-21 14:06,3.4,30.0,8.6,30.0,2013-04-21 10:24,T,0.3,-9.8,2013-04-21 01:12,-9.8,2013-04-21 01:10,1.0,7.8,16.04,4.4,
2013-04-22,1012.7,1015.9,1014.4,2013-04-22 08:06,1010.6,2013-04-22 15:19,23.1,28.2,2013-04-22 12:29,18.6,2013-04-22 04:31,17.4,71,58,2013-04-22 14:26,2.2,30.0,6.2,30.0,2013-04-22 03:30,0.0,0.0,0.0,,0.0,,4.3,33.7,20.24,3.9,
2013-04-23,1011.7,1014.8,1013.8,2013-04-23 08:26,1009.4,2013-04-23 15:27,26.0,30.9,2013-04-23 13:57,22.5,2013-04-23 02:59,19.7,69,45,2013-04-23 14:37,2.1,40.0,7.9,220.0,2013-04-23 14:46,0.0,0.0,0.0,,0.0,,7.0,54.7,22.84,6.3,
2013-04-24,1009.8,1012.9,1011.8,2013-04-24 09:43,1007.4,2013-04-24 16:54,27.1,30.3,2013-04-24 11:16,25.0,2013-04-24 04:26,22.3,76,61,2013-04-24 09:27,2.4,30.0,7.6,330.0,2013-04-24 18:48,0.0,0.0,0.0,,0.0,,10.7,83.5,26.04,10.1,
2013-04-25,1008.7,1011.8,1009.8,2013-04-25 06:46,1006.7,2013-04-25 16:51,26.0,30.2,2013-04-25 09:32,23.3,2013-04-25 23:43,20.8,74,58,2013-04-25 09:32,3.3,30.0,11.1,30.0,2013-04-25 14:31,0.0,0.0,0.0,,0.0,,4.8,37.4,20.80,6.3,
2013-04-26,1009.7,1012.8,1011.6,2013-04-26 21:05,1008.3,2013-04-26 15:47,23.9,27.0,2013-04-26 12:32,21.8,2013-04-26 21:46,20.4,81,67,2013-04-26 15:06,2.4,10.0,7.4,210.0,2013-04-26 17:25,7.0,6.5,2.5,2013-04-26 02:38,3.5,2013-04-26 01:53,0.2,1.6,8.23,4.5,
2013-04-27,1010.7,1013.8,1012.2,2013-04-27 10:45,1009.0,2013-04-27 03:31,22.5,23.7,2013-04-27 07:32,21.4,2013-04-27 11:31,20.3,87,77,2013-04-27 09:24,0.9,60.0,5.1,20.0,2013-04-27 08:34,4.0,4.1,0.5,2013-04-27 11:02,1.0,2013-04-27 10:39,0.0,0.0,3.42,2.1,
2013-04-28,1010.6,1013.7,1012.2,2013-04-28 09:18,1008.8,2013-04-28 15:44,25.3,30.0,2013-04-28 14:40,21.5,2013-04-28 05:28,20.3,75,59,2013-04-28 13:27,2.5,40.0,8.6,340.0,2013-04-28 15:40,0.0,0.0,0.0,,0.0,,8.8,68.3,25.11,6.4,
2013-04-29,1009.9,1013.0,1011.6,2013-04-29 08:40,1008.0,2013-04-29 15:52,26.8,31.4,2013-04-29 12:43,23.2,2013-04-29 05:16,20.6,70,52,2013-04-29 12:06,1.7,340.0,9.0,330.0,2013-04-29 14:01,0.0,0.0,0.0,,0.0,,10.6,82.1,25.46,7.6,
2013-04-30,1007.2,1010.2,1009.4,2013-04-30 00:01,1005.1,2013-04-30 15:24,27.5,31.3,2013-04-30 11:22,24.5,2013-04-30 06:04,22.6,75,60,2013-04-30 10:11,2.4,220.0,9.6,220.0,2013-04-30 11:23,0.0,0.0,0.0,,0.0,,10.0,77.3,27.32,9.9,
2013-05-01,1005.3,1008.4,1007.1,2013-05-01 21:40,1002.7,2013-05-01 03:08,24.9,27.8,2013-05-01 10:05,22.0,2013-05-01 18:57,20.6,77,64,2013-05-01 14:25,3.1,190.0,10.6,360.0,2013-05-01 14:28,5.5,0.4,5.0,2013-05-01 04:07,5.5,2013-05-01 03:30,3.9,30.1,17.00,11.6,
2013-05-02,1007.6,1010.7,1008.8,2013-05-02 09:26,1006.1,2013-05-02 03:19,22.7,23.9,2013-05-02 07:02,21.5,2013-05-02 23:15,19.6,83,70,2013-05-02 02:53,1.3,200.0,6.5,210.0,2013-05-02 00:05,5.5,8.4,0.5,2013-05-02 08:19,1.5,2013-05-02 22:17,0.0,0.0,4.02,8.0,
2013-05-03,1008.6,1011.7,1010.4,2013-05-03 21:26,1007.0,2013-05-03 03:40,23.4,25.9,2013-05-03 11:12,21.5,2013-05-03 00:13,20.7,85,76,2013-05-03 11:54,1.6,10.0,6.8,40.0,2013-05-03 16:13,1.0,0.9,0.5,2013-05-03 06:10,0.5,2013-05-03 06:10,0.0,0.0,8.53,4.1,
2013-05-04,1010.7,1013.8,1012.8,2013-05-04 21:53,1008.8,2013-05-04 04:24,24.9,29.1,2013-05-04 11:10,22.1,2013-05-04 01:41,20.7,78,62,2013-05-04 11:51,2.2,30.0,7.3,20.0,2013-05-04 18:02,0.0,0.0,0.0,,0.0,,0.6,4.6,15.57,3.8,
2013-05-05,1011.3,1014.4,1013.1,2013-05-05 09:26,1009.7,2013-05-05 16:37,26.0,30.2,2013-05-05 13:35,23.1,2013-05-05 05:22,21.8,78,62,2013-05-05 13:35,2.8,20.0,7.1,340.0,2013-05-05 15:20,0.0,0.0,0.0,,0.0,,1.7,13.1,18.20,7.1,
2013-05-06,1010.2,1013.3,1011.8,2013-05-06 08:40,1008.3,2013-05-06 15:36,26.1,29.5,2013-05-06 13:10,24.3,2013-05-06 03:15,22.2,80,67,2013-05-06 13:10,2.7,20.0,8.2,330.0,2013-05-06 14:42,0.0,0.0,0.0,,0.0,,3.7,28.4,19.55,4.8,
2013-05-07,1009.4,1012.5,1010.9,2013-05-07 08:09,1007.8,2013-05-07 16:53,25.9,29.1,2013-05-07 13:44,23.8,2013-05-07 01:53,22.0,80,68,2013-05-07 15:12,2.4,30.0,8.3,330.0,2013-05-07 16:40,0.0,0.0,0.0,,0.0,,0.7,5.4,14.82,1.9,
2013-05-08,1009.1,1012.2,1010.5,2013-05-08 08:39,1008.0,2013-05-08 16:19,26.8,30.8,2013-05-08 11:38,24.4,2013-05-08 02:32,22.2,77,61,2013-05-08 13:27,1.8,350.0,7.3,270.0,2013-05-08 13:42,T,0.2,-9.8,2013-05-08 05:30,-9.8,2013-05-08 05:30,2.4,18.4,20.26,6.3,
2013-05-09,1008.3,1011.4,1009.9,2013-05-09 09:08,1006.3,2013-05-09 15:51,27.8,31.9,2013-05-09 11:04,25.4,2013-05-09 05:50,22.3,73,58,2013-05-09 10:45,1.4,250.0,6.8,290.0,2013-05-09 13:41,0.0,0.0,0.0,,0.0,,3.1,23.7,19.93,4.4,
2013-05-10,1005.8,1008.9,1008.3,2013-05-10 00:01,1003.5,2013-05-10 16:35,28.7,32.1,2013-05-10 12:33,26.4,2013-05-10 04:33,23.2,72,64,2013-05-10 23:24,2.5,220.0,9.6,230.0,2013-05-10 10:59,0.0,0.0,0.0,,0.0,,10.8,82.4,27.80,9.4,
2013-05-11,1004.7,1007.7,1006.9,2013-05-11 22:09,1003.2,2013-05-11 16:35,28.3,31.6,2013-05-11 10:37,26.7,2013-05-11 20:29,22.7,72,60,2013-05-11 11:06,1.9,300.0,9.5,270.0,2013-05-11 12:00,0.0,0.0,0.0,,0.0,,6.4,48.7,21.81,15.6,
2013-05-12,1006.1,1009.2,1007.8,2013-05-12 10:49,1004.7,2013-05-12 03:48,26.3,27.4,2013-05-12 08:55,25.0,2013-05-12 11:06,23.6,85,74,2013-05-12 00:01,1.7,200.0,7.5,190.0,2013-05-12 10:01,10.0,4.9,2.0,2013-05-12 11:41,5.5,2013-05-12 10:51,0.0,0.0,5.06,9.5,
2013-05-13,1005.6,1008.6,1006.5,2013-05-13 22:15,1004.1,2013-05-13 16:35,27.8,31.8,2013-05-13 15:46,25.1,2013-05-13 04:50,23.8,79,64,2013-05-13 15:44,2.3,330.0,7.8,230.0,2013-05-13 10:33,2.0,0.5,1.5,2013-05-13 11:45,2.0,2013-05-13 11:45,8.7,66.1,23.96,13.0,
2013-05-14,1005.3,1008.4,1006.4,2013-05-14 09:57,1003.9,2013-05-14 16:24,27.9,31.1,2013-05-14 11:03,25.7,2013-05-14 04:59,23.9,80,66,2013-05-14 10:52,2.2,250.0,7.6,270.0,2013-05-14 13:36,0.0,0.0,0.0,,0.0,,6.2,47.0,22.72,12.4,
2013-05-15,1004.9,1008.0,1006.1,2013-05-15 11:17,1003.3,2013-05-15 16:15,28.8,32.5,2013-05-15 10:35,26.1,2013-05-15 03:03,23.6,74,61,2013-05-15 09:38,3.5,210.0,10.4,210.0,2013-05-15 14:57,0.0,0.0,0.0,,0.0,,6.7,50.8,23.87,14.3,
